ID,TIMESTAMP,STARTING_LATITUDE,STARTING_LONGITUDE,DESTINATION_LATITUDE,DESTINATION_LONGITUDE,VEHICLE_TYPE,TOTAL_LUGGAGE_WEIGHT,WAIT_TIME,TRAFFIC_STUCK_TIME,DISTANCE,FARE,CITY,mean_lat,mean_long,HOUR,MIN,MONTH,YEAR,DAY,DATE,SPL,AC
17506,2016-09-27 03:40:16,0.4581540000000004,-0.3469170000000048,0.335604,-0.37887800000000027,4,-100.0,-100.0,58,38,82.39,2.0,19.5,72.5,3,40,9,2016,1,27,0,1
17507,2016-01-25 04:54:11,-0.15369099999999847,-0.15635799999999733,-0.22616099999999761,-0.12647099999999512,1,20.0,18.0,12,28,754.23,5.0,28.5,77.0,4,54,1,2016,0,25,1,1
17508,2015-05-10 02:04:38,-0.21458699999999808,-0.04869000000000767,-0.169277000000001,-0.10112900000000025,3,-100.0,-100.0,38,31,57.45,5.0,28.5,77.0,2,4,5,2015,6,10,0,1
17509,2016-09-03 08:55:57,-0.1406079999999985,0.3204240000000027,0.03871700000000011,0.33493900000000565,3,-100.0,-100.0,49,31,26.41,0.0,13.0,80.5,8,55,9,2016,5,3,0,1
17510,2016-02-09 01:56:40,-0.23493799999999965,-0.12922900000000936,-0.26757700000000284,-0.19145199999999818,4,-100.0,-100.0,16,12,70.88,5.0,28.5,77.0,1,56,2,2016,1,9,0,1
17511,2015-01-24 08:27:29,-0.17767299999999864,0.00518100000000743,-0.22396400000000227,-0.17861100000000363,1,4.0,11.0,1,36,937.03,5.0,28.5,77.0,8,27,1,2015,5,24,1,1
17512,2016-12-14 06:28:05,-0.201627000000002,-0.23033000000000925,-0.10810599999999937,-0.007893999999993184,4,-100.0,-100.0,3,26,78.2,5.0,28.5,77.0,6,28,12,2016,2,14,0,1
17513,2016-05-04 20:36:40,-0.14102699999999757,0.06870200000000182,0.039671999999999485,0.07048699999999997,5,-100.0,-100.0,4,30,47.85,4.0,22.5,88.5,20,36,5,2016,2,4,0,0
17514,2016-08-11 17:48:47,0.2070869999999978,-0.011429000000006795,0.16922699999999935,0.00034399999999834563,2,11.0,4.0,17,31,634.07,3.0,25.5,83.0,17,48,8,2016,3,11,1,0
17515,2015-04-06 00:12:33,0.16477199999999925,0.02648600000000556,0.15524899999999775,0.0366069999999894,0,-100.0,-100.0,46,0,74.72,3.0,25.5,83.0,0,12,4,2015,0,6,0,0
17516,2015-08-11 20:39:19,0.038220000000002585,0.1158229999999918,-0.04078099999999907,0.12499499999999841,4,-100.0,-100.0,62,36,57.49,4.0,22.5,88.5,20,39,8,2015,1,11,0,1
17517,2016-09-22 06:59:03,0.03886499999999948,0.36231999999999687,-0.17528299999999852,0.2624979999999937,5,-100.0,-100.0,21,47,33.64,0.0,13.0,80.5,6,59,9,2016,3,22,0,0
17518,2015-04-11 08:27:27,-0.22947300000000226,0.10598699999999894,0.03936000000000206,0.12277399999999261,0,-100.0,-100.0,85,46,32.23,4.0,22.5,88.5,8,27,4,2015,5,11,0,0
17519,2016-02-22 03:49:14,-0.25128600000000034,-0.13601400000000297,-0.1496510000000022,-0.16755299999999806,6,-100.0,-100.0,70,41,1062.6,5.0,28.5,77.0,3,49,2,2016,0,22,1,0
17520,2016-11-20 07:46:19,-0.10250699999999924,-0.19539000000000328,-0.07436300000000173,-0.11850300000000402,3,-100.0,-100.0,54,34,61.36,5.0,28.5,77.0,7,46,11,2016,6,20,0,1
17521,2015-07-15 23:32:57,-0.10583800000000032,-0.0752209999999991,0.09076999999999913,-0.14296899999999368,1,29.0,1.0,78,42,615.63,1.0,13.0,77.5,23,32,7,2015,2,15,1,1
17522,2016-07-27 19:49:18,-0.004834999999999923,0.07026100000000213,-0.18414200000000136,0.07726800000000367,0,-100.0,-100.0,75,48,33.1,4.0,22.5,88.5,19,49,7,2016,2,27,0,0
17523,2016-03-21 00:03:37,0.39310700000000054,-0.3516170000000045,0.263973,-0.3747010000000017,6,-100.0,-100.0,15,33,553.41,2.0,19.5,72.5,0,3,3,2016,0,21,1,0
17524,2015-06-10 13:57:59,-0.012222000000001287,0.057718000000008374,-0.10099899999999806,0.0815550000000087,6,-100.0,-100.0,34,36,1324.0,4.0,22.5,88.5,13,57,6,2015,2,10,1,0
17525,2016-08-14 21:37:47,0.30061099999999996,-0.381535999999997,0.42416899999999913,-0.3771319999999889,3,-100.0,-100.0,24,45,57.08,2.0,19.5,72.5,21,37,8,2016,6,14,0,1
17526,2016-09-20 16:00:44,-0.07014600000000115,-0.12921599999999955,0.11500500000000002,-0.12089300000000947,4,-100.0,-100.0,40,45,40.19,1.0,13.0,77.5,16,0,9,2016,1,20,0,1
17527,2015-02-26 12:26:01,-0.010116000000000014,0.1102430000000112,-0.02457199999999915,0.12302800000000502,4,-100.0,-100.0,11,8,34.33,4.0,22.5,88.5,12,26,2,2015,3,26,0,1
17528,2015-05-26 23:27:09,-0.05553100000000022,0.26994999999999436,-0.06531799999999954,0.24831500000000517,3,-100.0,-100.0,34,44,33.26,0.0,13.0,80.5,23,27,5,2015,1,26,0,1
17529,2015-01-23 12:12:38,-0.03782899999999856,-0.2022930000000116,0.10537599999999969,-0.21114699999999686,3,-100.0,-100.0,66,38,33.91,1.0,13.0,77.5,12,12,1,2015,4,23,0,1
17530,2016-04-03 11:31:47,-0.12992700000000212,-0.028638999999998305,-0.20196400000000025,-0.14131899999999575,4,-100.0,-100.0,53,33,93.06,5.0,28.5,77.0,11,31,4,2016,6,3,0,1
17531,2016-04-22 09:38:39,-0.12219999999999942,-0.03281899999998927,0.04904299999999928,-0.1927129999999977,4,-100.0,-100.0,23,37,51.8,1.0,13.0,77.5,9,38,4,2016,4,22,0,1
17532,2016-12-08 18:33:59,0.32871899999999954,-0.35614900000000205,0.3026370000000007,-0.36842199999999536,3,-100.0,-100.0,3,20,33.37,2.0,19.5,72.5,18,33,12,2016,3,8,0,1
17533,2015-05-05 09:40:01,0.15968299999999758,-0.004272999999997751,0.13908200000000193,-0.020968000000010534,1,9.0,10.0,65,40,1036.93,3.0,25.5,83.0,9,40,5,2015,1,5,1,1
17534,2016-11-17 14:43:33,-0.033659000000000106,0.08370800000000145,-0.11299299999999945,0.10263100000000236,5,-100.0,-100.0,9,17,48.78,4.0,22.5,88.5,14,43,11,2016,3,17,0,0
17535,2015-03-13 12:49:48,0.18853500000000167,-0.00449899999999559,0.20302699999999874,0.02557400000000598,1,23.0,19.0,73,46,1191.06,3.0,25.5,83.0,12,49,3,2015,4,13,1,1
17536,2015-09-08 03:53:02,-0.1332460000000033,0.020440000000007785,-0.1859710000000021,-0.10283400000000142,6,-100.0,-100.0,2,48,1250.94,5.0,28.5,77.0,3,53,9,2015,1,8,1,0
17537,2016-11-11 11:31:50,0.13984599999999858,0.03204200000000412,0.14473100000000017,-0.01912099999999839,0,-100.0,-100.0,42,24,49.97,3.0,25.5,83.0,11,31,11,2016,4,11,0,0
17538,2016-09-24 01:54:15,0.01841600000000021,-0.029104000000003794,0.1407810000000005,-0.05310899999999208,2,25.0,7.0,4,16,184.25,1.0,13.0,77.5,1,54,9,2016,5,24,1,0
17539,2016-04-18 03:37:48,-0.18208100000000016,0.24186699999999917,0.0893309999999996,0.30582199999999204,6,-100.0,-100.0,27,46,590.34,0.0,13.0,80.5,3,37,4,2016,0,18,1,0
17540,2016-04-25 07:22:55,0.23052000000000206,0.036799000000002025,0.18271999999999977,0.021167000000005487,1,16.0,5.0,2,7,192.61,3.0,25.5,83.0,7,22,4,2016,0,25,1,1
17541,2016-10-10 08:45:25,-100.0,-100.0,-100.0,-100.0,2,12.0,1.0,11,22,393.8,-100.0,-100.0,-100.0,8,45,10,2016,0,10,1,0
17542,2015-05-20 18:47:19,-0.050460999999998535,0.10181800000000862,-0.13385600000000153,0.10591999999999757,4,-100.0,-100.0,5,19,57.34,4.0,22.5,88.5,18,47,5,2015,2,20,0,1
17543,2015-11-22 07:42:53,-0.13692999999999955,0.026471999999998275,0.08449300000000015,0.013480999999998744,3,-100.0,-100.0,9,42,34.42,1.0,13.0,77.5,7,42,11,2015,6,22,0,1
17544,2015-11-13 13:40:55,0.09526900000000005,-0.04974099999999737,-0.032401000000000124,-0.013535000000004516,1,25.0,14.0,53,7,546.72,1.0,13.0,77.5,13,40,11,2015,4,13,1,1
17545,2015-10-16 00:49:03,-0.10739699999999885,-0.0018740000000008195,-0.18595700000000193,-0.012499000000005367,2,13.0,15.0,8,30,680.44,5.0,28.5,77.0,0,49,10,2015,4,16,1,0
17546,2016-04-16 03:21:39,-0.012722999999999374,0.32035199999999975,0.05164800000000014,0.3019730000000038,6,-100.0,-100.0,4,21,191.84,0.0,13.0,80.5,3,21,4,2016,5,16,1,0
17547,2015-09-09 12:36:53,-0.08001599999999698,-0.11151900000000126,-0.15800700000000134,0.03993299999999067,5,-100.0,-100.0,21,35,90.17,5.0,28.5,77.0,12,36,9,2015,2,9,0,0
17548,2016-01-05 18:14:34,0.00961900000000071,0.10752300000000048,0.016957000000001443,0.08504899999999793,0,-100.0,-100.0,0,14,30.86,4.0,22.5,88.5,18,14,1,2016,1,5,0,0
17549,2016-02-07 00:25:10,-0.13309200000000132,0.11347099999998989,-0.026700999999999198,0.11563800000000413,5,-100.0,-100.0,30,32,52.28,4.0,22.5,88.5,0,25,2,2016,6,7,0,0
17550,2016-10-10 05:18:33,-100.0,-100.0,-100.0,-100.0,3,-100.0,-100.0,1,38,32.17,-100.0,-100.0,-100.0,5,18,10,2016,0,10,0,1
17551,2016-07-17 16:34:29,-0.15050700000000106,0.011217000000002031,-0.1780210000000011,-0.21975600000000384,0,-100.0,-100.0,10,48,54.44,5.0,28.5,77.0,16,34,7,2016,6,17,0,0
17552,2015-10-22 13:14:31,-0.12045700000000004,-0.0863599999999991,0.011158999999999253,-0.08417199999999525,1,13.0,5.0,9,46,567.16,1.0,13.0,77.5,13,14,10,2015,3,22,1,1
17553,2015-12-19 06:11:37,-0.08313300000000012,0.1150999999999982,-0.2094290000000001,0.0711689999999976,2,17.0,10.0,33,20,287.24,4.0,22.5,88.5,6,11,12,2015,5,19,1,0
17554,2016-02-08 09:15:14,-0.06365200000000115,-0.06652900000000272,-0.13250599999999935,-0.0646509999999978,2,27.0,8.0,7,11,225.2,5.0,28.5,77.0,9,15,2,2016,0,8,1,0
17555,2016-06-20 23:48:48,0.39513599999999727,-0.3720739999999978,0.3228749999999998,-0.37657000000000096,3,-100.0,-100.0,5,21,35.51,2.0,19.5,72.5,23,48,6,2016,0,20,0,1
17556,2015-10-18 05:11:04,-0.1298560000000002,-0.014302000000000703,-0.11741199999999985,-0.14037900000001002,2,3.0,9.0,23,45,520.23,1.0,13.0,77.5,5,11,10,2015,6,18,1,0
17557,2016-02-17 08:13:13,0.37397600000000253,-0.3749739999999946,0.336390999999999,-0.37605400000001055,5,-100.0,-100.0,16,28,61.56,2.0,19.5,72.5,8,13,2,2016,2,17,0,0
17558,2015-11-05 12:34:26,0.37787600000000054,-0.38183499999999526,0.26943800000000095,-0.3497509999999977,6,-100.0,-100.0,6,27,323.24,2.0,19.5,72.5,12,34,11,2015,3,5,1,0
17559,2016-03-06 00:17:51,0.4867510000000017,-0.3359689999999915,0.4144040000000011,-0.377521999999999,5,-100.0,-100.0,13,32,70.02,2.0,19.5,72.5,0,17,3,2016,6,6,0,0
17560,2015-08-19 12:37:36,0.38570499999999797,-0.33862700000000245,-100.0,-100.0,4,-100.0,-100.0,8,35,76.89,2.0,19.5,72.5,12,37,8,2015,2,19,0,1
17561,2015-04-26 13:42:23,-0.001886999999999972,0.11088700000000529,-0.019418999999999187,0.05992100000000278,4,-100.0,-100.0,38,0,46.33,4.0,22.5,88.5,13,42,4,2015,6,26,0,1
17562,2015-05-01 11:51:51,-0.2221630000000019,0.07383100000001264,-0.03244099999999861,0.09712900000000957,2,18.0,5.0,20,46,557.98,4.0,22.5,88.5,11,51,5,2015,4,1,1,0
17563,2016-09-13 23:23:55,0.0016079999999973893,0.06936199999999815,-0.1096730000000008,0.10141099999999881,4,-100.0,-100.0,4,29,50.02,4.0,22.5,88.5,23,23,9,2016,1,13,0,1
17564,2016-02-22 20:27:07,0.02256399999999914,-0.06764900000000296,-0.007951000000000263,-0.183487999999997,2,13.0,2.0,28,17,180.7,1.0,13.0,77.5,20,27,2,2016,0,22,1,0
17565,2016-04-21 20:11:35,0.046459999999999724,-0.04113399999999956,-0.11099999999999888,-0.07858399999999222,6,-100.0,-100.0,18,34,263.49,1.0,13.0,77.5,20,11,4,2016,3,21,1,0
17566,2016-04-24 18:54:29,0.034770000000001744,0.11888299999999674,0.03802699999999959,0.09045000000000414,0,-100.0,-100.0,29,19,39.08,4.0,22.5,88.5,18,54,4,2016,6,24,0,0
17567,2015-12-26 15:30:54,-0.23318199999999933,-0.11455600000000743,-0.2310370000000006,-0.021478000000001884,4,-100.0,-100.0,34,19,94.75,5.0,28.5,77.0,15,30,12,2015,5,26,0,1
17568,2015-02-13 06:29:22,0.16740199999999916,0.01699499999999432,0.2281720000000007,0.025660000000002015,5,-100.0,-100.0,19,15,76.32,3.0,25.5,83.0,6,29,2,2015,4,13,0,0
17569,2015-12-19 00:59:20,0.3019689999999997,-0.3387069999999994,0.29089700000000107,-0.3434910000000002,0,-100.0,-100.0,19,34,52.3,2.0,19.5,72.5,0,59,12,2015,5,19,0,0
17570,2015-07-01 23:30:40,0.10385800000000067,-0.037715000000005716,0.06202799999999975,-0.04153300000000115,6,-100.0,-100.0,1,46,620.68,1.0,13.0,77.5,23,30,7,2015,2,1,1,0
17571,2015-04-20 18:59:48,0.18641500000000022,-0.019870999999994865,0.1808589999999981,-0.00798199999999838,0,-100.0,-100.0,85,43,50.04,3.0,25.5,83.0,18,59,4,2015,0,20,0,0
17572,2015-07-20 02:41:37,0.4203890000000001,-0.3590170000000086,0.28491099999999747,-0.38014900000000296,0,-100.0,-100.0,81,42,39.58,2.0,19.5,72.5,2,41,7,2015,0,20,0,0
17573,2016-05-12 11:01:13,-0.2419809999999991,-0.15845600000000104,-0.22449699999999595,-0.034914000000000556,6,-100.0,-100.0,7,9,861.67,5.0,28.5,77.0,11,1,5,2016,3,12,1,0
17574,2015-05-24 17:47:07,-0.23674700000000115,0.10992600000000152,-0.01687000000000083,0.09300500000000511,2,5.0,19.0,27,35,437.3,4.0,22.5,88.5,17,47,5,2015,6,24,1,0
17575,2016-07-07 04:14:20,-0.12670899999999996,0.317261000000002,0.012399000000000271,0.26110300000000564,5,-100.0,-100.0,12,40,29.75,0.0,13.0,80.5,4,14,7,2016,3,7,0,0
17576,2015-10-27 16:42:50,-0.18534400000000062,0.057339999999996394,0.024410999999997074,0.06433699999999476,4,-100.0,-100.0,47,32,55.15,4.0,22.5,88.5,16,42,10,2015,1,27,0,1
17577,2016-11-01 08:27:58,-0.01008200000000059,-0.05095699999999681,0.11633800000000072,-0.11300099999999702,4,-100.0,-100.0,17,34,49.19,1.0,13.0,77.5,8,27,11,2016,1,1,0,1
17578,2016-03-04 23:05:53,-0.022421000000001357,-0.0006400000000041928,0.0011419999999997543,-0.016019000000000005,5,-100.0,-100.0,6,8,26.69,1.0,13.0,77.5,23,5,3,2016,4,4,0,0
17579,2016-02-05 20:11:36,0.14057999999999993,-0.01729899999999418,0.17564099999999883,0.0011170000000078062,4,-100.0,-100.0,30,24,76.57,3.0,25.5,83.0,20,11,2,2016,4,5,0,1
17580,2015-05-24 05:25:24,0.08342599999999933,-0.17955299999999852,0.08579699999999946,-0.07481500000000096,5,-100.0,-100.0,24,15,37.67,1.0,13.0,77.5,5,25,5,2015,6,24,0,0
17581,2015-02-05 08:58:16,0.18329299999999904,0.02604300000000137,0.21970199999999807,0.028277000000002772,0,-100.0,-100.0,92,48,56.56,3.0,25.5,83.0,8,58,2,2015,3,5,0,0
17582,2015-04-08 19:59:23,-0.11353299999999855,-0.19270600000000115,-0.043430000000000746,-0.1804339999999911,3,-100.0,-100.0,52,42,33.73,1.0,13.0,77.5,19,59,4,2015,2,8,0,1
17583,2015-02-17 07:37:55,-0.03923299999999941,0.3636319999999955,0.11390300000000053,0.30661899999999775,6,-100.0,-100.0,10,26,268.81,0.0,13.0,80.5,7,37,2,2015,1,17,1,0
17584,2015-07-08 15:38:23,-0.173036999999999,0.33818499999999574,-0.2005239999999997,0.2815080000000023,0,-100.0,-100.0,50,31,29.96,0.0,13.0,80.5,15,38,7,2015,2,8,0,0
17585,2015-10-20 05:25:34,-100.0,-100.0,-100.0,-100.0,4,-100.0,-100.0,86,46,40.0,-100.0,-100.0,-100.0,5,25,10,2015,1,20,0,1
17586,2016-05-13 06:14:08,0.011060999999999765,0.32818399999999315,-0.1734859999999987,0.32340600000000563,4,-100.0,-100.0,47,32,44.21,0.0,13.0,80.5,6,14,5,2016,4,13,0,1
17587,2015-03-05 05:10:06,0.1813450000000003,0.03498000000000445,0.20723900000000128,0.03359300000001042,2,6.0,0.0,51,34,801.06,3.0,25.5,83.0,5,10,3,2015,3,5,1,0
17588,2016-10-10 17:23:00,-0.15899399999999986,0.36697300000000155,-0.16356000000000037,0.32131200000000604,2,23.0,9.0,85,47,482.47,0.0,13.0,80.5,17,23,10,2016,0,10,1,0
17589,2016-07-20 19:42:16,-0.07131799999999977,0.28080899999999076,-0.20091900000000074,0.3319150000000093,0,-100.0,-100.0,22,35,32.85,0.0,13.0,80.5,19,42,7,2016,2,20,0,0
17590,2015-02-21 21:12:47,0.27076700000000287,-0.35918100000000663,0.3786100000000019,-0.3672849999999954,6,-100.0,-100.0,6,28,476.62,2.0,19.5,72.5,21,12,2,2015,5,21,1,0
17591,2016-05-10 06:35:07,-0.10810599999999937,0.24664099999999678,-0.10244900000000001,0.32971700000000226,0,-100.0,-100.0,15,16,27.57,0.0,13.0,80.5,6,35,5,2016,1,10,0,0
17592,2015-04-15 02:31:44,0.11375800000000069,0.295968000000002,-0.01643300000000103,0.2634180000000015,6,-100.0,-100.0,3,25,258.33,0.0,13.0,80.5,2,31,4,2015,2,15,1,0
17593,2015-04-10 14:38:57,0.28153500000000165,-0.3558749999999975,0.35926100000000005,-0.3375249999999994,6,-100.0,-100.0,11,25,303.72,2.0,19.5,72.5,14,38,4,2015,4,10,1,0
17594,2015-06-01 17:59:43,-0.03092099999999931,0.09744999999999493,-0.2251589999999979,0.06520199999999932,1,4.0,17.0,1,29,424.23,4.0,22.5,88.5,17,59,6,2015,0,1,1,1
17595,2016-06-22 00:10:56,0.1910500000000006,-0.005486000000004765,0.2174820000000004,0.016722999999998933,4,-100.0,-100.0,18,35,93.71,3.0,25.5,83.0,0,10,6,2016,2,22,0,1
17596,2016-11-14 12:06:44,-0.0641449999999999,0.07860600000000773,-0.014428999999999803,0.11857700000000193,1,20.0,9.0,45,27,425.17,4.0,22.5,88.5,12,6,11,2016,0,14,1,1
17597,2015-06-28 15:08:54,-0.18778100000000109,-0.21202800000000366,-0.06259199999999865,-0.11203600000000336,0,-100.0,-100.0,19,24,51.91,5.0,28.5,77.0,15,8,6,2015,6,28,0,0
17598,2016-02-03 00:36:36,0.12334899999999749,-0.01495400000000302,0.20531199999999927,-0.007656999999994696,4,-100.0,-100.0,5,36,99.57,3.0,25.5,83.0,0,36,2,2016,2,3,0,1
17599,2016-01-19 09:35:41,0.026799999999999713,0.3582849999999951,0.08597499999999947,0.3238640000000004,5,-100.0,-100.0,47,26,36.2,0.0,13.0,80.5,9,35,1,2016,1,19,0,0
17600,2016-01-11 23:10:15,0.20582900000000137,-0.008919999999989159,0.1271790000000017,-0.011443999999997345,4,-100.0,-100.0,7,10,63.48,3.0,25.5,83.0,23,10,1,2016,0,11,0,1
17601,2015-04-22 13:08:43,-0.25120700000000085,0.007633999999995922,-0.25940499999999744,-0.03522999999999854,6,-100.0,-100.0,12,15,203.51,5.0,28.5,77.0,13,8,4,2015,2,22,1,0
17602,2016-09-03 12:28:25,0.17263399999999862,0.00363699999999767,0.15473599999999976,0.017177000000003773,1,8.0,5.0,19,27,671.33,3.0,25.5,83.0,12,28,9,2016,5,3,1,1
17603,2016-10-10 13:59:23,-0.18675199999999847,0.10291800000000251,-0.09427300000000116,0.0750319999999931,0,-100.0,-100.0,33,23,29.01,4.0,22.5,88.5,13,59,10,2016,0,10,0,0
17604,2015-04-23 03:32:09,0.07177599999999984,0.28865999999999303,0.030444000000001026,0.364838000000006,2,16.0,4.0,34,22,246.8,0.0,13.0,80.5,3,32,4,2015,3,23,1,0
17605,2016-03-06 10:25:10,-0.16715399999999647,-0.22445700000000102,-0.11020200000000102,-0.03149700000000166,3,-100.0,-100.0,26,44,70.85,5.0,28.5,77.0,10,25,3,2016,6,6,0,1
17606,2016-11-09 23:21:04,0.3668849999999999,-0.34464200000000744,0.31633500000000225,-0.37417899999999804,1,9.0,1.0,42,32,705.55,2.0,19.5,72.5,23,21,11,2016,2,9,1,1
17607,2016-07-15 08:24:54,-0.0323449999999994,0.2473410000000058,-0.08985399999999899,0.3125530000000083,2,16.0,15.0,0,37,392.06,0.0,13.0,80.5,8,24,7,2016,4,15,1,0
17608,2016-10-05 23:07:53,-0.2578200000000024,-0.06964200000000176,-0.12878599999999807,-0.12700500000001114,5,-100.0,-100.0,37,30,80.98,5.0,28.5,77.0,23,7,10,2016,2,5,0,0
17609,2015-02-15 19:01:43,-0.23016199999999998,0.08408399999999006,-0.12621599999999944,0.09551000000000442,1,12.0,16.0,6,25,369.19,4.0,22.5,88.5,19,1,2,2015,6,15,1,1
17610,2015-09-20 01:20:39,0.35354500000000044,-0.35411700000000224,0.4101140000000001,-0.3675889999999953,1,17.0,11.0,68,41,943.53,2.0,19.5,72.5,1,20,9,2015,6,20,1,1
17611,2016-08-24 00:27:24,-0.08536900000000003,0.2616949999999889,-0.17748599999999826,0.2924239999999969,5,-100.0,-100.0,24,19,43.19,0.0,13.0,80.5,0,27,8,2016,2,24,0,0
17612,2016-11-16 21:24:51,0.3175920000000012,-0.355520999999996,0.3993220000000015,-0.339343999999997,4,-100.0,-100.0,15,19,75.07,2.0,19.5,72.5,21,24,11,2016,2,16,0,1
17613,2015-02-13 12:20:29,-0.104495,-0.05747599999999409,0.12397400000000047,-0.1972899999999953,5,-100.0,-100.0,16,32,42.59,1.0,13.0,77.5,12,20,2,2015,4,13,0,0
17614,2016-05-05 16:26:51,-0.16449700000000078,0.2808109999999999,-0.13874400000000087,0.32953799999999944,1,15.0,0.0,13,41,473.72,0.0,13.0,80.5,16,26,5,2016,3,5,1,1
17615,2015-11-05 05:31:27,0.16873700000000014,0.0019020000000011805,-100.0,-100.0,1,17.0,8.0,66,38,1081.3,3.0,25.5,83.0,5,31,11,2015,3,5,1,1
17616,2016-07-15 14:43:56,-0.2154929999999986,0.008391000000003146,-0.061374000000000706,-0.09078599999999426,5,-100.0,-100.0,38,48,70.74,5.0,28.5,77.0,14,43,7,2016,4,15,0,0
17617,2015-07-07 23:59:45,0.3890640000000012,-0.3723630000000071,0.2856999999999985,-0.36245300000000213,5,-100.0,-100.0,22,24,56.45,2.0,19.5,72.5,23,59,7,2015,1,7,0,0
17618,2016-12-28 17:54:26,-0.10073699999999874,0.08467399999999259,-0.03194899999999734,0.07547199999999066,0,-100.0,-100.0,30,20,41.47,4.0,22.5,88.5,17,54,12,2016,2,28,0,0
17619,2016-11-02 02:56:51,0.4207640000000019,-0.3443770000000086,0.3051309999999994,-0.3466579999999908,3,-100.0,-100.0,10,39,55.3,2.0,19.5,72.5,2,56,11,2016,2,2,0,1
17620,2016-03-20 07:41:21,0.11957400000000007,0.026006999999992786,0.18471500000000063,0.0372509999999977,5,-100.0,-100.0,27,16,76.56,3.0,25.5,83.0,7,41,3,2016,6,20,0,0
17621,2016-01-28 06:55:03,-0.12654099999999957,0.1165239999999983,-0.08305999999999969,0.08360100000000159,0,-100.0,-100.0,20,33,39.05,4.0,22.5,88.5,6,55,1,2016,3,28,0,0
17622,2016-10-01 10:04:54,-0.1723280000000038,-0.10668299999998965,-0.059964000000000794,-0.11027099999999734,6,-100.0,-100.0,28,17,232.32,5.0,28.5,77.0,10,4,10,2016,5,1,1,0
17623,2016-08-06 10:53:33,0.3676579999999987,-0.3639620000000008,0.325014000000003,-0.35552300000000514,3,-100.0,-100.0,8,7,15.93,2.0,19.5,72.5,10,53,8,2016,5,6,0,1
17624,2015-07-27 23:27:16,-0.07672999999999952,-0.17837800000000925,0.06795200000000001,-0.16738300000000095,2,8.0,12.0,26,28,334.41,1.0,13.0,77.5,23,27,7,2015,0,27,1,0
17625,2015-04-04 01:13:46,-0.02324300000000079,0.08403500000000008,-0.22835299999999847,0.09688699999999528,5,-100.0,-100.0,49,40,36.66,4.0,22.5,88.5,1,13,4,2015,5,4,0,0
17626,2015-01-02 20:07:05,-0.04005100000000006,-0.006237999999996191,0.11266099999999923,-0.027245999999991,0,-100.0,-100.0,26,34,34.19,1.0,13.0,77.5,20,7,1,2015,4,2,0,0
17627,2016-03-09 18:03:56,-0.1379590000000004,0.3253380000000021,-0.08495500000000078,0.30155500000000757,0,-100.0,-100.0,76,44,24.83,0.0,13.0,80.5,18,3,3,2016,2,9,0,0
17628,2015-07-11 02:01:34,-0.17034699999999603,-0.1100579999999951,-100.0,-100.0,3,-100.0,-100.0,4,39,68.57,5.0,28.5,77.0,2,1,7,2015,5,11,0,1
17629,2015-06-13 00:58:52,0.37255400000000094,-0.3567770000000081,0.33342099999999775,-0.34977899999999806,4,-100.0,-100.0,27,23,60.17,2.0,19.5,72.5,0,58,6,2015,5,13,0,1
17630,2015-06-07 02:33:09,0.09101900000000107,-0.031193999999999278,-0.10120700000000049,-0.07686300000000301,3,-100.0,-100.0,14,24,22.63,1.0,13.0,77.5,2,33,6,2015,6,7,0,1
17631,2016-12-27 04:14:35,-0.06003099999999861,-0.14986100000000135,-0.1483799999999995,-0.10005999999999915,0,-100.0,-100.0,53,47,53.53,5.0,28.5,77.0,4,14,12,2016,1,27,0,0
17632,2015-08-02 01:27:30,0.013790000000000191,-0.02629899999999452,-0.08060799999999979,-0.007381000000009408,3,-100.0,-100.0,19,31,27.98,1.0,13.0,77.5,1,27,8,2015,6,2,0,1
17633,2016-12-07 07:32:06,-0.24844000000000221,-0.2149180000000115,-0.1997700000000009,-0.11428000000000793,5,-100.0,-100.0,12,32,83.93,5.0,28.5,77.0,7,32,12,2016,2,7,0,0
17634,2016-09-11 18:18:55,-0.15619200000000077,0.06632199999999955,-0.09206899999999862,0.08528199999999231,4,-100.0,-100.0,12,18,54.02,4.0,22.5,88.5,18,18,9,2016,6,11,0,1
17635,2016-07-24 07:16:25,0.11842100000000144,0.34532900000000666,-0.09657900000000019,0.2662509999999969,4,-100.0,-100.0,29,39,49.24,0.0,13.0,80.5,7,16,7,2016,6,24,0,1
17636,2016-07-07 16:40:26,0.02542800000000156,0.10178600000000415,-0.18061799999999906,0.06984399999998914,1,28.0,9.0,20,27,410.35,4.0,22.5,88.5,16,40,7,2016,3,7,1,1
17637,2016-10-21 12:37:43,0.047170000000001266,0.0763069999999999,-0.0926790000000004,0.10060199999999497,3,-100.0,-100.0,46,24,27.69,4.0,22.5,88.5,12,37,10,2016,4,21,0,1
17638,2015-05-18 14:51:12,-0.08653099999999903,-0.07119300000000806,0.11546599999999962,-0.17900899999999353,2,18.0,10.0,59,38,413.29,1.0,13.0,77.5,14,51,5,2015,0,18,1,0
17639,2016-07-19 04:45:29,0.12843799999999916,-0.0020680000000083965,0.13882100000000008,0.020072999999996455,1,25.0,12.0,52,41,1128.64,3.0,25.5,83.0,4,45,7,2016,1,19,1,1
17640,2016-10-14 13:07:47,0.08793700000000015,-0.1034609999999958,0.09252100000000141,-0.11406900000000064,3,-100.0,-100.0,33,29,26.6,1.0,13.0,77.5,13,7,10,2016,4,14,0,1
